client_id,total_ship_vol,num_shipments,app_activity,delivery_dist,fuel_consumption,reliability_score,avg_parcel_weight,years_as_client,weekend_ship_ratio,avg_delivery_time,complaints_filed,total_deliv_cost,client_retention_flag,customer_segment,region,shipping_service,vehicle_type,warehouse_id,shipment_priority,delay_risk_flag
CLI-0000101,2076.178611704781,-23.980523923029903,-16.252938602958384,71.72478048051234,-25.714193802675027,990.0,4.228179787648275,9.946705747351855,0.6715601675239993,16.21588936354554,1,48.004528138182565,0,SMALL,CENTER,EXPRESS,MOTORCYCLE,WH-002,3,0
CLI-0000102,2385.375662559497,53.42288164063203,114.2838709127194,53.852589603359945,48.386909535739534,821.5983352019747,8.8960617024057,9.527757672723274,0.5939326238133655,5.867718708543761,0,840.673619498298,1,LARGE,SOUTH,ECONOMY,MOTORCYCLE,WH-001,2,1
CLI-0000103,1899.2367986592774,-85.26016597132597,118.59903142190893,79.23714635664997,36.85523640140736,821.1287675024618,8.604030119890222,6.802849958255669,0.7875458203771437,4.397602156836694,2,589.1387237158216,1,LARGE,NORTH,EXPRESS,TRUCK,WH-001,4,1
CLI-0000104,1818.536621919285,-72.94754975398688,103.03292241056852,80.62449224571357,27.46224926188706,831.3648244079928,7.040115395268628,4.288577288914016,0.5277999857361538,3.998677426079747,1,531.4161480877435,1,LARGE,CENTER,STANDARD,TRUCK,WH-003,1,0
CLI-0000105,4026.5548116736563,473.5577102864469,84.63405812279314,78.56939491490137,68.27147294864349,890.5134045051524,3.742455314250506,2.372973018270933,0.6904346885663136,6.398244161956423,1,1515.6217426197259,1,MEDIUM,NORTH,EXPRESS,VAN,WH-003,1,0
CLI-0000106,1819.5744500394428,-87.5328036846795,9.046997882631317,89.72117123355697,-18.010218662091944,990.0,3.2104290021781994,8.640095262001465,0.7501008029228377,14.946625989824563,0,41.76994452948803,0,SMALL,CENTER,EXPRESS,VAN,WH-001,5,1
CLI-0000107,1975.6256569126886,-63.90763052802159,93.58965812799107,81.35775195147129,27.29733863705798,858.1894746744034,5.032074805479076,8.96192505033168,0.40525975584472956,5.744835860037866,0,498.2582024753335,0,LARGE,NORTH,STANDARD,MOTORCYCLE,WH-004,4,0
CLI-0000108,3682.093457443491,345.634435332395,95.46399653368583,65.65264085015244,62.98756565519791,890.4748310297244,6.52003383018944,2.132990522705769,0.5429893991110215,6.736912740946781,0,1264.5227818012897,1,MEDIUM,NORTH,STANDARD,MOTORCYCLE,WH-001,3,1
CLI-0000109,1640.9999419778355,-137.2924769733766,14.979590136763388,95.82552364166368,-22.202832483689722,990.0,9.83267438023669,8.393480186697527,0.9432659689032806,12.574450966569204,2,-29.90027885626699,0,SMALL,SOUTH,STANDARD,TRUCK,WH-004,2,0
CLI-0000110,1815.612664392364,-77.19516090339422,20.457592596151667,86.32721240025177,-20.972966358694826,990.0,,1.3766330535720406,0.4120185507178735,14.122942027243601,0,36.55554812211686,0,SMALL,SOUTH,EXPRESS,MOTORCYCLE,WH-004,1,1
CLI-0000111,2009.9165778325373,-48.76415785732178,118.77294093028144,72.67635149466146,33.68233778238818,832.2183407980656,7.190011377511464,4.91860707900422,0.7242984280572589,3.230147495162439,0,605.6028260585322,1,LARGE,NORTH,ECONOMY,MOTORCYCLE,WH-001,5,1
CLI-0000112,4136.59912654629,486.176599597088,116.67060778182376,78.05634938905203,90.10046742203474,844.8501301442927,3.528897615015371,3.586698321443105,0.8651589633860103,3.6178170783365857,1,1706.6692513705514,1,MEDIUM,NORTH,EXPRESS,TRUCK,WH-004,4,0
CLI-0000113,3615.5069109787937,353.265297542787,130.70315505798095,58.511369660851685,87.85368306302165,800.7080908706918,3.5522158502829333,2.432087499574701,0.9462583372526168,1.414369189118901,0,1498.6013423055379,1,MEDIUM,SOUTH,EXPRESS,MOTORCYCLE,WH-001,2,0
CLI-0000114,3804.57285213705,438.69515481798555,96.002323148481,72.3600002695865,79.19746123499404,866.7392276301654,2.062249697985968,2.3327545078022025,0.4992761217246464,5.457201622929292,0,1446.4464391390875,1,MEDIUM,SOUTH,STANDARD,VAN,WH-004,4,0
CLI-0000115,1726.6325189563781,-118.12758840660695,96.42141925789984,92.74122441078919,16.435305393172875,877.7832780293337,3.299694210411536,7.368925222130812,0.5758444821285127,6.853194464216317,1,393.46900426254246,0,LARGE,NORTH,STANDARD,TRUCK,WH-004,1,0
CLI-0000116,3883.5107905227537,407.3482073574919,96.59999995231516,63.64609657849027,77.89877348143739,861.4085683401919,8.528536489136542,1.355866909888086,0.7549294109158555,5.007212843522065,0,1424.5770750401848,1,MEDIUM,NORTH,STANDARD,MOTORCYCLE,WH-004,1,0
CLI-0000117,1809.116840939309,-49.50931866486641,-21.734952521846814,73.19975403211006,-30.73316780392043,990.0,9.058905528295625,4.679401811466953,0.5551628656139945,15.813977410225595,0,-80.47548037606002,0,SMALL,NORTH,STANDARD,TRUCK,WH-004,4,1
CLI-0000118,3834.31566020381,406.4400867170939,139.92929933730713,61.62341019452051,95.73655150069476,762.3790260394992,6.88948507317144,2.6410445127369635,0.6050550894545861,-0.0478043463765464,1,1660.6056538577216,1,MEDIUM,SOUTH,EXPRESS,MOTORCYCLE,WH-001,4,1
CLI-0000119,3297.7275411915207,258.9703172109583,84.59698134807049,51.10662279115858,56.244834341949904,874.8704074920873,9.094227042258188,4.765817906434451,0.8325635137303801,6.591754391559741,0,1117.9315522597813,1,MEDIUM,CENTER,STANDARD,VAN,WH-004,1,0
CLI-0000120,3716.112583428568,415.82490010219266,98.54668847036871,64.40736759811095,76.5287370931664,839.0049103193365,7.3912430758530165,5.5507907480306,0.6125376553765904,4.436346601380651,1,1509.0487452069929,1,MEDIUM,CENTER,ECONOMY,VAN,WH-001,4,0
CLI-0000121,3461.1625431662546,365.1709678256795,113.79090487282541,59.97448039318106,80.0764169929007,806.2871191901661,7.923450422927755,1.9646791776914947,0.6083053505420472,5.221627439213085,0,1502.7331149567763,1,MEDIUM,NORTH ,STANDARD,MOTORCYCLE,WH-004,2,0
CLI-0000122,2369.352945368145,13.342394958185935,21.88823609149511,63.551102964603096,-4.646181516792485,990.0,6.409594965634999,8.116721459338455,0.6323028720956431,11.680183593565774,5,291.9866253272386,0,SMALL,CENTER,ECONOMY,MOTORCYCLE,WH-001,1,1
CLI-0000123,1866.8777458413183,-116.5735267639202,-2.899330305534942,80.66383827067499,-33.126407341524555,990.0,5.57137591639364,9.83053863602496,0.6511872554018985,17.185972009697696,3,-101.45058011578398,0,SMALL,SOUTH,EXPRESS,TRUCK,WH-004,1,0
CLI-0000124,2034.3303035160195,-51.058167686838985,0.8367235064092449,67.43518254403604,-19.259138726683688,990.0,2.9644570986249636,9.84149038972211,0.5911221939646119,15.513830211551994,1,61.98961402729806,0,SMALL,SOUTH,EXPRESS,MOTORCYCLE,WH-001,3,0
CLI-0000125,2373.354955971827,54.670151002700706,-16.773521963607575,64.9281996006151,-20.02527970840865,990.0,6.151154424317513,9.289728762098983,0.6469680722240189,16.54491262052426,0,170.82790521643759,0,SMALL,CENTER,EXPRESS,TRUCK,WH-004,4,1
CLI-0000126,2178.3320847806635,-29.02600082889949,30.69707308346912,75.33538044796636,-8.532473230859965,990.0,3.4974633283209773,1.1759295957573461,0.922004678312795,12.40068288389301,0,154.2034677806936,0,SMALL,CENTER,EXPRESS,VAN,WH-002,5,0
CLI-0000127,4582.032368227307,585.8685013926639,96.22914861361699,109.62681591267929,89.9182190000529,849.5844845109814,8.188340909860145,4.514793762757251,0.6623608580572432,4.227895166346479,0,1780.3896464253767,1,MEDIUM,CENTER,ECONOMY,TRUCK,WH-003,5,0
CLI-0000128,2593.3977858967805,71.228307176608,7.389527957000783,56.72444710896481,-0.16594970773750095,990.0,9.468920871871095,6.221083708705193,0.6901507945346311,13.690994791263595,0,354.6466469445464,0,SMALL,NORTH,EXPRESS,MOTORCYCLE,WH-004,2,0
CLI-0000129,1160.7096434060743,-281.9215927387084,-23.36777374547013,131.30075878136938,-45.6957124288735,990.0,3.0342535630230216,7.313743491967555,0.9580265954526656,17.19602912046032,0,-452.2252525973111,0,SMALL,SOUTH,Express,TRUCK,WH-004,4,0
CLI-0000130,2219.041058389261,39.61941955472501,20.35438329164498,56.05083794140705,1.5533489927611126,990.0,6.273364121311947,3.4382461212183295,0.6054859718415964,11.561193957339361,2,328.01746250527617,0,SMALL,NORTH,STANDARD,TRUCK,WH-002,3,0
CLI-0000131,2196.2355795490234,4.5434578313167515,-19.41429881123463,67.91702737134086,-25.472467665862236,990.0,2.723582787911301,9.946366316949446,0.8215758456780705,16.494936685272563,1,34.4072470855016,0,SMALL,NORTH,STANDARD,TRUCK,WH-001,2,0
CLI-0000132,1877.2951729385286,-54.46483353343332,-32.85835254307299,77.04639744007702,-28.946782258330472,990.0,9.14248804085745,3.940562765844226,0.9735969551638226,17.775148610983113,0,-75.89898001617551,0,SMALL,NORTH,EXPRESS,MOTORCYCLE,WH-003,2,0
CLI-0000133,1948.0893294659243,-93.97745385589457,-24.130161662425706,76.7856768771043,-32.50768647431121,990.0,9.235749831572413,6.3633600082867225,0.6508623853098529,19.13653737485984,1,-76.09603845008576,0,SMALL,NORTH,ECONOMY,MOTORCYCLE,WH-001,5,1
CLI-0000134,4110.522932451701,465.22800794653403,81.62775066419229,76.88194576012519,75.59911444127614,865.497854638661,8.117156496620899,7.188133045195122,0.8441977315983092,2.2043844161535557,2,1578.8383745119168,1,MEDIUM,SOUTH,STANDARD,VAN,WH-003,3,0
CLI-0000135,3974.455883149863,461.6494774801363,77.67731256035019,78.49793736009286,78.71301699790669,888.7071030793818,5.185281959715498,4.18094466125136,0.806245675825822,6.689425283772154,1,1547.5123746441825,1,MEDIUM,NORTH,STANDARD,MOTORCYCLE,WH-002,2,1
CLI-0000136,1594.7794586231767,-153.66411524740928,80.1941736907632,95.73565211151744,5.100340979757434,895.9563399807347,7.540760991394961,2.33143065005675,0.4932505166234317,7.723510186485205,2,196.42060626698068,0,LARGE,SOUTH,STANDARD,TRUCK,WH-004,3,0
CLI-0000137,2198.2719019082715,-8.287320820917072,114.51546214314264,77.22401163452838,42.919897196067694,816.3918743993826,8.577947795916216,6.163976667973456,0.8934504271160053,3.109527237594046,3,675.0937912682865,1,LARGE,CENTER,ECONOMY,TRUCK,WH-003,5,1
CLI-0000138,2183.3047998587513,-58.815083701688614,-16.260899745180144,83.64303888990237,-28.117263391092045,990.0,9.346554524844317,1.4910338715008105,0.31367091002871356,17.03164474256043,0,-11.775850873533386,0,SMALL,NORTH,EXPRESS,VAN,WH-003,5,1
CLI-0000139,1970.8094538323614,-76.00884710454424,-8.864551068753691,87.51875349441978,-27.180657244385223,990.0,6.4109213182264675,2.224555639181281,0.5802611973089743,15.867705122468049,1,-66.56805081796605,0,SMALL,SOUTH,ECONOMY,TRUCK,WH-002,2,0
CLI-0000140,3577.810931585198,354.57972883966323,108.56164535718538,62.70218033385972,74.01059559796718,835.4421576820033,6.4762763438849325,1.4428452356245423,0.7561364989137589,5.716262853496666,2,1403.1922598940341,1,MEDIUM,SOUTH,EXPRESS,MOTORCYCLE,WH-004,4,0
CLI-0000141,1724.7926421739585,-95.85052284369738,-28.00545317362001,73.7864433889954,-34.602500764660704,990.0,3.761850166846469,3.70548466439611,0.4955709439528643,18.632048396933047,1,-130.06967260247475,0,SMALL,SOUTH,EXPRESS,MOTORCYCLE,WH-003,4,0
CLI-0000142,2375.977130417023,25.543083163619034,113.59119492280686,56.840748836517605,48.32330282689912,806.5240150159848,3.403992447805652,5.708063731450536,0.4437147036639491,4.952310265305873,0,802.3410196088872,1,LARGE,CENTER,EXPRESS,VAN,WH-003,2,0
CLI-0000143,1802.2609665332113,-76.25451947074538,24.119780732871824,77.21661932052376,-7.531157508890361,990.0,6.103852159820203,9.832886050748638,0.5130197451258944,11.909603038422004,0,131.48373627375804,0,SMALL,SOUTH,STANDARD,MOTORCYCLE,WH-002,1,0
CLI-0000144,2390.875145401342,60.09214382343948,92.65053379379322,57.30342997260643,42.37673655229502,840.4712210909396,7.014033418911344,1.3050914074404325,0.8228197107474542,5.802331681918536,2,733.0274954715121,1,LARGE,SOUTH,EXPRESS,TRUCK,WH-001,1,1
CLI-0000145,4469.935058957786,530.3038944005642,113.56243920814383,98.61296612476039,93.55014842471842,826.924419802203,9.67438104530657,9.11964387227199,0.8056382668558433,3.2486658523547454,1,1777.97462245859,1,MEDIUM,CENTER,EXPRESS,VAN,WH-002,4,0
CLI-0000146,1779.4770696431951,-136.10558205404638,95.53310641067928,91.3913192839197,20.15276249833449,856.4967951967732,4.360562913285089,6.946172292609493,0.4279480118322629,4.496033782242795,1,392.5576680202198,0,LARGE,SOUTH,EXPRESS,VAN,WH-004,3,1
CLI-0000147,1801.963911139871,-85.93437877211208,11.562127939077676,84.61769038819736,-16.64055745811552,990.0,6.581805292490979,1.93114988882217,0.6218132930624637,13.03361244300473,0,33.67683317844228,0,SMALL,CENTER,EXPRESS,TRUCK,WH-002,3,0
CLI-0000148,1596.0450111969553,-88.20559512154311,-5.727124564914595,86.02310505412225,-30.58062820240944,990.0,2.476912466432771,6.857119201056461,0.6186419218357448,15.993029808806119,0,-133.77132453393608,0,SMALL,SOUTH,STANDARD,VAN,WH-004,1,0
CLI-0000149,2025.943123227892,-30.23141903554057,114.37813465108313,76.51409295099623,36.645695590369655,835.792457968276,2.283644603571771,5.252337883607658,0.7104985457743545,4.601652476091612,1,608.7370222649818,1,LARGE,NORTH,STANDARD,MOTORCYCLE,WH-003,2,0
CLI-0000150,1930.6997108939934,-42.26514214586456,18.742217037449656,70.35478246860262,-14.43216591290061,990.0,3.548769862220139,6.20986409740587,0.8743132356513841,11.740593706918164,0,141.24580184744278,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-002,3,1
CLI-0000151,2323.5171312388843,65.23653418538149,21.887523590617434,55.5632513683627,-3.5331638904633973,990.0,8.361618520445221,8.493549259721673,0.8090831060760917,13.2029053599259,0,314.3851991700321,0,SMALL,NORTH,STANDARD,TRUCK,WH-003,1,0
CLI-0000152,1665.4588441345481,-138.46957242802063,9.641329217494441,100.29709715765132,-21.54535423401916,990.0,2.444895597058456,2.7917776464054254,0.8044526878527686,15.951937807628832,0,-84.62042631573067,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-001,5,0
CLI-0000153,2998.0417029614514,259.7414360354691,104.35242835045845,54.17991167272157,61.28866677585879,854.342084018334,8.598493030991886,6.683706288518658,0.7204754455270161,5.008437871689999,0,1204.6636091165365,1,MEDIUM,CENTER,ECONOMY,MOTORCYCLE,WH-001,2,0
CLI-0000154,2090.361343973584,-42.39601387505745,4.205472799582688,84.30980794864888,-18.274532434002474,990.0,,8.014830713625503,0.6574784648341107,14.056196516051887,3,109.47415919789087,0,SMALL,NORTH,ECONOMY,TRUCK,WH-003,5,1
CLI-0000155,1898.4358731307586,-59.75684944558097,2.8665256410119593,79.22089406506545,-22.041540351982682,990.0,5.931697497632868,1.0752634009657425,0.8250608360288876,15.460172654153293,2,60.60901691299319,0,SMALL,SOUTH,ECONOMY,MOTORCYCLE,WH-004,4,1
CLI-0000156,2208.1022656831083,-2.7068239541558654,-4.2422276107166,69.8646809413716,-18.031817214010125,990.0,6.274624636349663,5.043632839707423,0.8635129950606858,14.951859016267994,0,126.58586936075044,0,SMALL,SOUTH,STANDARD,TRUCK,WH-001,2,1
CLI-0000157,1129.8715513584777,-258.8357641096563,13.318498398631743,131.0039090523955,-44.20946544809787,990.0,8.066045071269443,2.1564171826863374,0.8321273526539322,15.143328953470943,0,-385.6855868100079,0,SMALL,CENTER,EXPRESS,MOTORCYCLE,WH-004,4,1
CLI-0000158,3710.7785476220606,361.3127187568682,97.34135136220434,65.40990848405113,70.02999895906771,868.7677951500546,8.229178016129836,1.3826004767584252,0.9010997594490572,5.736817172077996,2,1357.1627747891528,1,MEDIUM,NORTH,STANDARD,TRUCK,WH-003,4,0
CLI-0000159,1695.8122722216915,-118.71339575914253,19.99933548819459,90.65477372713693,-19.22873755902254,990.0,2.306850770455169,7.853806675800792,0.5247106984254643,13.68350445535152,3,-28.569995979671685,0,SMALL,CENTER,ECONOMY,MOTORCYCLE,WH-004,2,0
CLI-0000160,1901.9830205861142,-60.56680872436698,109.46999536525642,79.9249937293777,34.55737476813901,836.2838827095212,5.8077956685162535,2.3303663655536506,0.5132292481453542,3.7073655835614985,0,535.0509037718965,1,LARGE,CENTER,ECONOMY,TRUCK,WH-004,1,1
CLI-0000161,3974.675297219253,497.8710484162964,102.60647774785696,79.44663694765822,85.13418558709796,855.7670841371736,9.374552581393615,2.4575760190945832,0.9847942300859617,4.882889890081157,1,1669.303970401753,1,MEDIUM,SOUTH,EXPRESS,TRUCK,WH-003,3,0
CLI-0000162,4338.669796699864,485.0855757482313,111.49535327023861,88.47762409589639,90.83682809669509,839.1722171780891,6.287873404857138,4.624943511656479,0.8220733415185054,4.3928246197677385,2,1714.2862667557197,1,MEDIUM,SOUTH,Express,MOTORCYCLE,WH-001,2,0
CLI-0000163,2100.7626352245147,-26.182559619239562,9.34040669065675,68.62130703868428,-9.477257526023305,990.0,8.732895037059539,2.147719094556014,0.7087588892714177,11.887428845338844,2,182.55460272222808,0,SMALL,NORTH,STANDARD,VAN,WH-003,3,0
CLI-0000164,4196.848696880351,480.3169636805141,114.65159724968751,78.69389174141043,87.52507219191563,837.552142308996,6.9703801487138355,7.399933212938557,0.6490015864057457,2.924280643568033,1,1658.8849496333341,1,MEDIUM,NORTH,STANDARD,TRUCK,WH-001,2,1
CLI-0000165,2226.621871079017,1.5614795280697997,95.4672029131982,63.94960393422264,34.78769616907908,852.2972441608265,6.33061205963804,6.002923002409263,0.9348578232767085,5.337816525554286,1,666.404879140512,1,LARGE,SOUTH,STANDARD,TRUCK,WH-001,2,0
CLI-0000166,4310.548643652889,482.6880030458001,90.96413338464228,72.81335540505685,76.96894609933724,860.9844717713846,,9.833287809442941,0.8059056548390184,7.879320441992068,1,1597.9833028539165,1,MEDIUM,SOUTH,EXPRESS,MOTORCYCLE,WH-002,1,1
CLI-0000167,2368.6397296220093,46.7022070020648,-22.45238149810146,51.54792296596368,-21.74413647311378,990.0,6.180039401486602,8.287142812736693,0.5748051048618007,16.630375305436747,0,127.43431053650353,0,SMALL,CENTER,EXPRESS,VAN,WH-002,3,1
CLI-0000168,4175.07820902364,522.3677495803745,82.0645510853118,91.00390627033545,83.77729254896613,864.7888385031181,2.5317819167348414,3.687909349360656,0.8817187295700886,5.782982355192563,2,1645.05166678046,1,MEDIUM,CENTER,STANDARD,MOTORCYCLE,WH-003,5,0
CLI-0000169,4084.8405615133015,450.6601606372284,103.41369519555528,86.30362133711616,80.95792248471017,850.1196773833332,4.5312335425269845,4.394219131530313,0.893009874104729,4.1030719790323635,2,1596.2271119097263,1,MEDIUM,NORTH,ECONOMY,TRUCK,WH-002,1,1
CLI-0000170,3702.982171695501,399.63814143666195,125.48627034199622,67.54987461493842,88.53952915012056,789.3349489223343,8.68115888015066,1.4815730281179489,0.6614246127830931,2.1951285676915884,1,1572.878671008307,1,MEDIUM,CENTER,STANDARD,VAN,WH-003,3,1
CLI-0000171,4070.0152101880026,475.20592518953947,144.55548964922048,91.19307108451544,102.7464768646317,776.3205436661375,3.072599810137284,7.9905585506918895,0.928978141851929,0.5657538595817264,0,1817.2388402108422,1,MEDIUM,NORTH,STANDARD,VAN,WH-003,1,1
CLI-0000172,1326.3752417046355,-232.07844800593855,12.489073452738698,126.98409285674182,-33.695682311755604,990.0,6.199822160430553,4.242546009582204,0.5063653330050821,14.99713924101004,3,-262.0850275800702,0,SMALL,CENTER,EXPRESS,TRUCK,WH-001,5,0
CLI-0000173,1699.464153507052,-115.11121234348772,-15.167718115072619,87.79169123701313,-41.55707292226528,990.0,8.345804308810258,3.3786929110244723,0.8516402908295617,17.730991703986046,0,-170.31280659408506,0,SMALL,CENTER,STANDARD,TRUCK,WH-004,4,0
CLI-0000174,4088.29841518573,462.18719593092374,93.62289721956681,70.90165905082212,74.44580677797387,881.4783985970925,2.970780885559094,8.970205925301784,0.9565580657586954,5.337310198965924,1,1526.9078261292916,1,MEDIUM,NORTH,STANDARD,MOTORCYCLE,WH-001,4,0
CLI-0000175,2119.735288697829,-2.034688502601565,117.39164188073798,68.76036360852405,47.55942386837893,791.9404377591633,5.00179917391374,4.9206993938467765,0.33820923392049596,3.1735341508700596,2,725.3055467810359,1,LARGE,CENTER,STANDARD,MOTORCYCLE,WH-002,3,0
CLI-0000176,1760.885354613756,-108.76455577075073,85.78191541932992,82.55413335536028,16.735604478827987,886.2614103392909,,2.666631762183827,0.4898644392018305,6.052134389926748,1,324.79032340540573,0,LARGE,NORTH,STANDARD,TRUCK,WH-003,3,1
CLI-0000177,2575.6162185577,45.68909717051978,117.75337007480537,56.70817816387116,50.35794187989035,801.6022424809934,4.606614682061516,1.4976138235111192,0.5414666315177687,3.1472574089636667,0,852.5043943248173,1,LARGE,CENTER,EXPRESS,VAN,WH-001,5,0
