CustomerID,Recency,Frequency,Monetary
ID_109710,204,5,328298.0
ID_106896,13,2,42510.0
ID_115370,51,18,652568.0
ID_111679,184,6,372963.0
ID_108962,149,6,338912.0
ID_105474,9,3,30865.0
ID_106402,9,1,48034.0
ID_103725,12,5,38923.0
ID_103739,3,2,65690.0
ID_110221,91,9,320255.0
ID_113084,198,5,247113.0
ID_108732,182,9,283198.0
ID_112491,175,6,292508.0
ID_106775,4,2,54880.0
ID_119980,50,14,529408.0
ID_104291,8,5,40659.0
ID_103579,5,4,52427.0
ID_112568,199,8,328212.0
ID_100928,5,50,1114444.0
ID_106529,1,1,48106.0
ID_103844,6,7,29336.0
ID_118143,53,21,384154.0
ID_110867,183,3,349337.0
ID_117779,34,13,403565.0
ID_117400,53,23,366451.0
ID_106148,12,1,47026.0
ID_108319,165,7,326323.0
ID_101815,14,41,922929.0
ID_106072,10,2,27794.0
ID_109300,134,7,323206.0
ID_111847,222,5,287355.0
ID_119587,55,17,498135.0
ID_109457,167,5,340810.0
ID_105833,5,2,34281.0
ID_119264,23,19,616635.0
ID_115021,33,16,437908.0
ID_114377,168,4,259875.0
ID_108882,164,4,362976.0
ID_114304,108,4,361576.0
ID_110489,202,6,271187.0
ID_111885,85,4,399844.0
ID_114218,172,4,236904.0
ID_105903,5,2,31629.0
ID_107664,12,3,42460.0
ID_114009,155,3,305154.0
ID_102129,3,35,1051525.0
ID_119862,52,15,530144.0
ID_107779,4,2,47462.0
ID_102740,2,32,766393.0
ID_117470,47,19,523627.0
ID_108813,162,10,286580.0
ID_115172,26,16,562079.0
ID_110779,152,6,267916.0
ID_101350,9,35,977229.0
ID_109058,188,9,302437.0
ID_113495,185,2,322326.0
ID_109922,140,6,272636.0
ID_101522,2,31,1057914.0
ID_106760,10,2,42533.0
ID_118862,41,21,579540.0
ID_102797,4,35,1028261.0
ID_107040,6,2,40672.0
ID_102992,4,23,1083025.0
ID_113751,183,9,254817.0
ID_115059,33,9,539047.0
ID_115066,36,22,603243.0
ID_109755,150,6,331490.0
ID_109152,156,6,389821.0
ID_107457,8,9,43589.0
ID_107683,10,6,41947.0
ID_117821,44,22,542982.0
ID_110261,152,9,331081.0
ID_112964,111,4,316000.0
ID_100088,9,41,752372.0
ID_110399,169,5,313185.0
ID_108972,129,8,324098.0
ID_116702,27,19,480180.0
ID_113250,130,6,282149.0
ID_111162,168,7,297418.0
ID_118190,47,20,412197.0
ID_108513,152,5,287731.0
ID_101443,3,32,910432.0
ID_109010,123,7,368382.0
ID_117557,49,17,464795.0
ID_113249,212,7,267930.0
ID_117831,20,25,394135.0
ID_111081,120,3,342017.0
ID_117948,49,23,553801.0
ID_102301,4,31,1057037.0
ID_116292,28,21,521612.0
ID_118254,52,19,471630.0
ID_102361,3,42,926292.0
ID_105071,11,3,37818.0
ID_119638,32,19,513356.0
ID_112402,147,5,284926.0
ID_113826,144,10,219861.0
ID_109264,163,6,353453.0
ID_110675,152,6,288142.0
ID_109059,152,4,258971.0
ID_115527,37,17,371646.0
ID_114251,174,8,401873.0
ID_115831,29,17,491689.0
ID_119557,50,20,436144.0
ID_112842,178,7,324158.0
ID_108020,180,6,277697.0
ID_108303,163,4,370366.0
ID_106186,9,5,50354.0
ID_119336,53,23,469150.0
ID_115409,34,15,499104.0
ID_105023,10,5,46108.0
ID_109790,189,8,318865.0
ID_107839,9,3,36301.0
ID_104391,4,3,52881.0
ID_111233,170,4,255173.0
ID_114539,105,9,331138.0
ID_104639,4,1,32910.0
ID_111482,186,5,254284.0
ID_112953,177,5,315797.0
ID_119974,74,22,537399.0
ID_103274,10,5,30353.0
ID_114734,170,3,329136.0
ID_109992,181,7,281379.0
ID_106740,3,3,35174.0
ID_100257,5,31,1055308.0
ID_112974,179,6,367831.0
ID_114687,162,6,347334.0
ID_118643,29,23,591505.0
ID_119551,61,19,591759.0
ID_108066,200,5,321510.0
ID_113103,158,8,319389.0
ID_101768,2,34,936521.0
ID_117089,33,14,647401.0
ID_105059,3,2,46784.0
ID_107092,10,2,42395.0
ID_114602,191,8,304636.0
ID_110311,103,5,261316.0
ID_108801,169,3,313618.0
ID_110577,169,5,282203.0
ID_119482,61,17,471055.0
ID_100346,5,44,926392.0
ID_105148,12,3,36874.0
ID_118008,60,18,633787.0
ID_105020,8,5,27962.0
ID_104344,5,2,46137.0
ID_112864,129,2,312545.0
ID_106301,11,3,46149.0
ID_102981,2,35,939856.0
ID_102414,3,39,976181.0
ID_115597,53,14,349480.0
ID_108797,151,8,264090.0
ID_117550,50,13,534656.0
ID_109411,177,7,261304.0
ID_106075,4,3,55441.0
ID_103529,7,5,39792.0
ID_116522,52,21,576164.0
ID_118439,32,25,486462.0
ID_112579,165,7,363919.0
ID_110290,152,6,324093.0
ID_116751,28,20,619633.0
ID_102065,7,36,877560.0
ID_101704,3,41,1004594.0
ID_108141,146,1,326809.0
ID_102084,4,32,1043948.0
ID_118811,30,17,567612.0
ID_100103,3,36,964824.0
ID_117529,41,17,479987.0
ID_105380,3,5,40592.0
ID_114206,134,5,323330.0
ID_101788,1,42,1068712.0
ID_118169,45,20,446846.0
ID_115401,50,15,496375.0
ID_104618,4,3,42164.0
ID_112584,144,7,278213.0
ID_117496,43,16,677147.0
ID_104189,2,4,41326.0
ID_103999,13,5,43703.0
ID_112364,141,9,335684.0
ID_116094,71,10,653397.0
ID_108323,99,7,249464.0
ID_111732,175,4,322102.0
ID_103922,2,4,28735.0
ID_111227,148,5,323573.0
ID_112532,187,6,314633.0
ID_112086,113,6,330894.0
ID_103698,11,1,36414.0
ID_105277,7,2,45537.0
ID_111798,138,2,334186.0
ID_100057,1,38,945563.0
ID_117724,40,17,455609.0
ID_119121,64,21,624315.0
ID_105513,9,1,41298.0
ID_101489,3,48,1105657.0
ID_111625,185,7,384242.0
ID_109437,119,3,348973.0
ID_119883,54,25,576211.0
ID_102467,1,36,1017363.0
ID_109742,200,7,225206.0
ID_107053,11,2,42877.0
ID_102026,6,44,1038763.0
ID_102812,5,37,874052.0
ID_110249,167,6,257266.0
ID_114992,155,7,353273.0
ID_109016,199,7,321087.0
ID_112384,122,3,342667.0
ID_108854,177,8,274606.0
ID_114648,179,5,322059.0
ID_116526,33,15,494107.0
ID_111566,196,4,315546.0
ID_116206,45,21,541388.0
ID_117833,55,18,482219.0
ID_100379,2,39,968869.0
ID_116772,29,23,544455.0
ID_101527,2,39,951350.0
ID_107898,9,2,35756.0
ID_106561,10,2,38596.0
ID_102388,5,41,973986.0
ID_109881,207,6,306012.0
ID_106690,1,2,46364.0
ID_106920,2,2,32954.0
ID_119086,52,11,623901.0
ID_115576,43,19,460968.0
ID_115467,47,15,592756.0
ID_110884,166,7,305037.0
ID_117809,45,21,484130.0
ID_108056,184,6,255091.0
ID_115684,51,16,563716.0
ID_112792,133,12,296807.0
ID_109289,163,6,262867.0
ID_106593,5,6,50758.0
ID_104783,3,4,40035.0
ID_103425,10,1,55115.0
ID_100911,2,33,968230.0
ID_119506,27,21,472984.0
ID_116324,52,27,558564.0
ID_114844,181,6,302958.0
ID_111658,162,2,342581.0
ID_115655,59,18,688448.0
ID_104984,1,2,45147.0
ID_103769,2,3,54011.0
ID_106088,7,3,48087.0
ID_101981,7,31,837630.0
ID_106557,1,2,36596.0
ID_116404,54,16,414540.0
ID_105761,13,2,48562.0
ID_114722,158,2,225035.0
ID_105834,6,4,55446.0
ID_107353,10,2,54142.0
ID_107782,3,2,37737.0
ID_103784,13,1,44579.0
ID_118626,56,12,486036.0
ID_114326,169,6,284515.0
ID_101535,1,39,1050872.0
ID_113981,167,4,323390.0
ID_113593,132,7,304611.0
ID_105421,4,3,59221.0
ID_110992,155,4,257286.0
ID_105527,5,3,39009.0
ID_105183,6,3,48773.0
ID_102605,3,38,955055.0
ID_108083,144,4,273175.0
ID_116409,60,20,546705.0
ID_107191,12,3,32068.0
ID_107537,10,1,44330.0
ID_104520,12,5,39274.0
ID_107899,12,2,42334.0
ID_109966,170,5,310110.0
ID_108137,201,3,294387.0
ID_119922,45,15,501212.0
ID_117056,52,20,677395.0
ID_112240,154,6,322301.0
ID_104816,8,5,52496.0
ID_108481,170,7,299062.0
ID_115380,48,22,617201.0
ID_103059,12,1,46742.0
ID_114959,202,7,286131.0
ID_102448,1,48,859670.0
ID_115922,34,19,406752.0
ID_115264,28,15,400544.0
ID_100003,4,47,1107761.0
ID_116275,49,8,515736.0
ID_112348,166,7,325356.0
ID_111066,120,3,288793.0
ID_113905,135,3,311791.0
ID_115306,36,14,607411.0
ID_108642,198,7,260112.0
ID_108723,165,1,342258.0
ID_100344,3,44,974605.0
ID_106188,13,4,40252.0
ID_117241,45,18,632592.0
ID_111882,172,4,305308.0
ID_118277,48,20,573333.0
ID_112933,137,6,341158.0
ID_103315,11,1,50064.0
ID_119387,45,16,552853.0
ID_105248,13,3,43957.0
ID_105381,1,2,58383.0
ID_113708,155,3,248144.0
ID_100042,1,47,928892.0
ID_113303,148,5,280923.0
ID_110259,160,6,309292.0
ID_100795,9,36,977180.0
ID_110026,145,5,277979.0
ID_114307,123,6,291413.0
ID_102549,1,38,1038102.0
ID_114624,169,4,247988.0
ID_113610,110,7,297672.0
ID_107530,8,4,40372.0
ID_117460,48,19,662851.0
ID_103100,2,3,34561.0
ID_116816,60,16,572410.0
ID_111248,178,4,339478.0
ID_113823,147,6,247412.0
ID_100046,2,40,997386.0
ID_119828,88,15,487496.0
ID_119381,43,23,587348.0
ID_104307,10,3,46729.0
ID_116168,19,19,510106.0
ID_104229,10,4,46380.0
ID_104914,2,3,33949.0
ID_117627,57,13,571380.0
ID_115910,51,20,407834.0
ID_109889,173,4,353102.0
ID_115132,60,13,585348.0
ID_117812,31,18,376209.0
ID_108969,170,5,355807.0
ID_110462,126,7,361439.0
ID_116785,42,13,441124.0
ID_105893,12,1,46235.0
ID_105456,6,4,42830.0
ID_108300,126,6,385667.0
ID_112397,119,4,332770.0
ID_102189,5,36,1000341.0
ID_107917,2,2,41085.0
ID_114143,197,3,243973.0
ID_102602,6,39,997269.0
ID_116670,51,21,491677.0
ID_109948,159,5,261964.0
ID_110275,176,9,311003.0
ID_113770,108,5,294091.0
ID_114892,126,15,325526.0
ID_111693,189,3,328945.0
ID_109123,176,8,293208.0
ID_104983,5,2,38281.0
ID_110180,177,7,295396.0
ID_115363,48,23,465639.0
ID_112614,176,6,303390.0
ID_107228,12,4,56587.0
ID_107883,9,3,43862.0
ID_113484,146,11,327410.0
ID_119050,39,17,544057.0
ID_119034,56,10,446313.0
ID_117913,58,20,572934.0
ID_102503,13,40,1071783.0
ID_119391,54,15,601947.0
ID_104630,7,3,58434.0
ID_101510,7,38,1070607.0
ID_106285,8,2,32083.0
ID_115442,58,18,713783.0
ID_118530,20,21,569073.0
ID_114835,149,3,318077.0
ID_113301,112,8,336061.0
ID_112754,164,5,259835.0
ID_118743,26,13,466860.0
ID_119894,45,20,547311.0
ID_101901,1,32,1055607.0
ID_100708,2,36,950597.0
ID_116124,39,12,586377.0
ID_105236,6,3,33177.0
ID_102495,3,39,801161.0
ID_100688,6,40,1131242.0
ID_104450,5,3,50977.0
ID_103184,1,5,39671.0
ID_111487,121,5,324195.0
ID_113649,170,3,335088.0
ID_110585,128,10,325027.0
ID_102571,10,53,769327.0
ID_112659,139,6,339993.0
ID_107731,13,3,43301.0
ID_108509,217,7,391418.0
ID_110529,159,4,281617.0
ID_107149,7,1,47759.0
ID_117234,63,16,501900.0
ID_108180,137,6,328796.0
ID_119133,45,22,625205.0
ID_111773,167,4,297458.0
ID_104336,12,4,33397.0
ID_101430,3,47,887645.0
ID_111615,120,8,285238.0
ID_116171,60,21,585074.0
ID_105537,6,3,50688.0
ID_116826,56,25,550499.0
ID_107231,5,1,43448.0
ID_119235,67,17,457350.0
ID_102270,1,33,1079008.0
ID_105900,11,4,41490.0
ID_103507,13,2,46156.0
ID_116885,53,22,691875.0
ID_118145,44,20,568610.0
ID_114159,155,8,329489.0
ID_114093,122,5,338911.0
ID_113583,179,6,301782.0
ID_103171,1,4,44994.0
ID_103886,11,4,41596.0
ID_110328,191,6,333398.0
ID_118296,41,18,420392.0
ID_104755,2,3,41264.0
ID_118355,55,15,539394.0
ID_112505,199,5,329747.0
ID_110244,197,4,324593.0
ID_109734,173,3,318588.0
ID_107365,12,2,41337.0
ID_112493,151,8,249747.0
ID_116555,48,15,739225.0
ID_105784,8,4,42758.0
ID_117293,45,24,583161.0
ID_113099,207,9,277409.0
ID_109380,122,3,324051.0
ID_112399,128,4,290875.0
ID_114886,209,6,301912.0
ID_112859,138,5,236041.0
ID_114796,174,6,322685.0
ID_105598,9,4,51873.0
ID_109052,154,9,268620.0
ID_115324,54,22,601156.0
ID_108952,187,6,378690.0
ID_105800,11,4,40809.0
ID_106084,7,2,40683.0
ID_118019,44,19,502408.0
ID_115342,61,14,568691.0
ID_119000,53,18,539418.0
ID_116532,66,24,501687.0
ID_107877,12,1,35140.0
ID_102277,3,34,908639.0
ID_106428,4,2,38368.0
ID_108246,136,11,409203.0
ID_117622,55,26,588266.0
ID_104371,4,5,23429.0
ID_106959,13,2,42379.0
ID_109565,210,5,318647.0
ID_107089,13,3,47272.0
ID_109901,163,9,307729.0
ID_106829,10,2,33567.0
ID_101162,2,34,1084975.0
ID_102864,3,38,1043386.0
ID_117034,59,16,586862.0
ID_109618,156,5,278527.0
ID_113160,98,5,391800.0
ID_107552,2,3,49012.0
ID_107747,7,3,40408.0
ID_113540,137,2,316788.0
ID_114812,120,5,252080.0
ID_110202,183,8,353790.0
ID_111060,135,9,275946.0
ID_115323,50,12,538602.0
ID_118451,55,18,608589.0
ID_106987,2,3,38313.0
ID_118874,54,22,672091.0
ID_101355,9,35,1106879.0
ID_113908,147,10,239868.0
ID_108816,156,4,323723.0
ID_107167,7,6,35801.0
ID_118463,46,20,615683.0
ID_108310,160,2,258496.0
ID_108349,180,7,312089.0
ID_116611,39,16,582725.0
ID_112788,154,6,355257.0
ID_109002,117,6,274952.0
ID_103901,13,2,41130.0
ID_110765,183,7,392483.0
ID_105814,1,3,45039.0
ID_106220,9,3,39528.0
ID_100563,1,40,1018553.0
ID_107298,4,3,34992.0
ID_116066,41,14,482475.0
ID_112591,148,8,316701.0
ID_112389,175,8,268809.0
ID_113582,186,7,379814.0
ID_102559,3,39,930432.0
ID_107199,5,2,49328.0
ID_111596,181,3,312117.0
ID_100826,2,38,1114918.0
ID_105945,7,2,42749.0
ID_108823,172,2,297186.0
ID_116008,42,13,452700.0
ID_111541,181,7,280022.0
ID_114811,164,10,339342.0
ID_100290,1,43,911451.0
ID_104768,1,1,43073.0
ID_106672,13,2,38750.0
ID_105654,6,4,44622.0
ID_103926,5,1,49929.0
ID_111626,181,4,327938.0
ID_107222,3,5,41722.0
ID_116089,49,18,559330.0
ID_102898,3,48,972914.0
ID_113616,137,8,264409.0
ID_107583,9,2,47696.0
ID_114457,148,5,311651.0
ID_100640,1,39,1033471.0
ID_112831,96,8,260456.0
ID_116722,51,18,587874.0
ID_119895,44,12,561770.0
ID_112745,206,8,399763.0
ID_100482,3,35,886185.0
ID_106091,2,4,57813.0
ID_107290,4,3,47981.0
ID_112952,190,1,307402.0
ID_117594,44,17,548860.0
ID_110128,146,9,387238.0
ID_119470,54,18,551151.0
ID_119835,26,12,593582.0
ID_103978,7,5,31852.0
ID_106421,13,3,31716.0
ID_103375,1,2,34589.0
ID_113609,185,4,357151.0
ID_116924,56,14,540314.0
ID_104779,1,2,28501.0
ID_106932,7,2,41282.0
ID_117686,43,13,512937.0
ID_117025,37,16,589293.0
ID_102622,3,41,1009501.0
ID_111928,164,7,311573.0
ID_118085,47,22,592863.0
ID_118730,47,20,503492.0
ID_104580,11,4,47939.0
ID_115095,51,15,637647.0
ID_112315,190,6,339803.0
ID_112471,109,5,303297.0
ID_109202,141,10,290409.0
ID_116204,52,15,613271.0
ID_106463,7,1,37631.0
ID_111710,164,8,301439.0
ID_101153,5,49,973932.0
ID_116496,44,17,607206.0
ID_109926,183,4,266411.0
ID_117965,67,25,536356.0
ID_116969,46,22,543178.0
ID_116828,51,15,589949.0
ID_111903,123,6,396143.0
ID_109201,150,3,269593.0
ID_117670,36,19,607851.0
ID_105635,8,3,50225.0
ID_104880,4,7,41657.0
ID_114658,167,8,303703.0
ID_104024,13,2,53224.0
ID_107200,10,1,33498.0
ID_108187,164,5,321402.0
ID_104510,12,4,34919.0
ID_104072,3,1,28086.0
ID_111024,174,9,367041.0
ID_118864,45,22,532527.0
ID_117224,38,22,474557.0
ID_119660,49,21,643275.0
ID_117063,48,12,543045.0
ID_100852,1,39,1024782.0
ID_100467,9,46,851968.0
ID_106662,6,1,41553.0
ID_112325,150,11,413963.0
ID_116818,41,16,446625.0
ID_110497,157,8,321476.0
ID_116754,56,23,626221.0
ID_119971,41,25,634618.0
ID_111495,199,5,270322.0
ID_110732,205,8,317857.0
ID_100736,2,42,794314.0
ID_108136,153,8,367828.0
ID_111123,93,7,333409.0
ID_111793,151,6,339476.0
ID_112090,132,3,336772.0
ID_111507,211,5,356515.0
ID_100450,7,40,1023547.0
ID_110946,152,5,288351.0
ID_107014,4,2,44863.0
ID_102457,4,41,1070183.0
ID_106863,4,3,39192.0
ID_115424,39,21,550370.0
ID_117990,61,15,523192.0
ID_102392,3,33,939950.0
ID_115780,78,10,524750.0
ID_108722,147,10,289595.0
ID_112092,175,7,327061.0
ID_104836,4,1,37110.0
ID_101144,2,41,1009718.0
ID_114553,82,4,319482.0
ID_119964,22,12,449394.0
ID_105412,5,4,37311.0
ID_111183,134,5,399756.0
ID_102133,3,38,1086204.0
ID_102937,4,36,1192146.0
ID_113624,174,5,377077.0
ID_113866,199,5,354243.0
ID_112233,143,4,286270.0
ID_100041,3,29,933530.0
ID_103282,1,3,38110.0
ID_112689,172,5,256636.0
ID_113306,167,6,313453.0
ID_111230,105,10,283154.0
ID_101866,1,41,874602.0
ID_114428,161,12,309626.0
ID_102450,2,33,914773.0
ID_103070,13,2,33607.0
ID_110505,124,3,309362.0
ID_113698,190,9,377923.0
ID_101123,7,38,929516.0
ID_102334,1,34,1064341.0
ID_119014,53,20,609346.0
ID_113132,187,7,333157.0
ID_119001,43,19,604985.0
ID_115566,41,31,438369.0
ID_102408,18,33,1080347.0
ID_117817,51,15,501616.0
ID_109458,166,4,344964.0
ID_114217,166,5,309061.0
ID_101347,2,32,1009359.0
ID_105925,12,5,38228.0
ID_108355,148,3,282354.0
ID_105343,1,3,55402.0
ID_109048,178,1,363361.0
ID_103887,6,1,30686.0
ID_105332,3,1,31751.0
ID_119475,23,19,581952.0
ID_117694,32,13,523880.0
ID_119332,51,17,573599.0
ID_100035,7,36,912863.0
ID_107479,6,3,41695.0
ID_118390,70,21,634443.0
ID_110204,118,4,387775.0
ID_106601,7,2,32284.0
ID_119737,40,23,664754.0
ID_105836,1,3,49865.0
ID_102315,1,31,1027321.0
ID_114966,151,7,255724.0
ID_102699,6,32,1181021.0
ID_100621,1,41,1088916.0
ID_101978,9,37,1116194.0
ID_115011,44,14,540141.0
ID_100323,2,30,1016878.0
ID_108730,156,7,377606.0
ID_112740,222,4,331194.0
ID_102308,1,31,1003940.0
ID_103486,1,1,28062.0
ID_113011,153,7,233587.0
ID_105018,9,2,30043.0
ID_110124,141,9,293170.0
ID_101227,2,35,864798.0
ID_104168,3,4,31719.0
ID_107724,5,2,51347.0
ID_108679,153,5,309338.0
ID_119043,53,9,492125.0
ID_113991,155,7,255511.0
ID_119665,44,19,511546.0
ID_116559,53,15,520476.0
ID_111414,130,5,317177.0
ID_114278,122,5,300283.0
ID_118727,41,22,621549.0
ID_104097,9,1,38180.0
ID_103571,7,2,35427.0
ID_111015,143,5,372862.0
ID_103043,2,2,43503.0
ID_106377,1,8,40000.0
ID_109376,186,7,353584.0
ID_117316,49,14,527781.0
ID_105352,7,1,26070.0
ID_107662,13,8,46657.0
ID_111943,124,4,330126.0
ID_105990,4,5,50105.0
ID_106427,9,4,50023.0
ID_110994,162,6,324649.0
ID_118634,26,15,599098.0
ID_104447,11,3,34387.0
ID_101261,7,40,1078153.0
ID_113064,150,4,319280.0
ID_105683,4,6,47615.0
ID_117728,54,11,499343.0
ID_105996,5,4,53054.0
ID_115973,57,17,396796.0
ID_113685,151,11,294807.0
ID_114897,178,4,360554.0
ID_108197,178,12,316268.0
ID_102771,2,33,1056735.0
ID_106685,7,2,45789.0
ID_118750,48,16,519740.0
ID_116465,45,17,497982.0
ID_119843,43,15,566868.0
ID_118337,47,19,491817.0
ID_102250,1,36,1036154.0
ID_112179,204,4,364425.0
ID_112801,171,7,291686.0
ID_103248,2,1,42099.0
ID_118084,50,17,578790.0
ID_102753,2,38,1068625.0
ID_108703,103,3,332492.0
ID_108058,176,7,340202.0
ID_114695,173,4,357360.0
ID_108248,127,7,327793.0
ID_108182,117,3,342528.0
ID_111983,172,8,368757.0
ID_104699,13,1,39825.0
ID_107924,1,3,42070.0
ID_109075,165,6,383319.0
ID_100423,3,31,994295.0
ID_117646,62,15,604394.0
ID_109888,168,10,325202.0
ID_109504,161,4,290306.0
ID_116138,36,20,497168.0
ID_117061,66,21,563624.0
ID_103686,3,2,41560.0
ID_103142,1,4,38922.0
ID_117099,46,14,494731.0
ID_115846,48,20,607780.0
ID_113047,202,5,224934.0
ID_106433,4,4,38800.0
ID_101713,3,41,951543.0
ID_100031,1,40,1069863.0
ID_111056,163,6,242058.0
ID_114165,177,12,333442.0
ID_101433,5,34,814755.0
ID_112897,164,9,385494.0
ID_102252,5,32,1052548.0
ID_111937,186,3,355313.0
ID_106440,9,2,38547.0
ID_111119,157,4,327495.0
ID_100647,5,34,992000.0
ID_107757,10,2,32451.0
ID_110446,160,4,291135.0
ID_109861,156,8,354609.0
ID_107803,10,1,26661.0
ID_117765,56,23,569155.0
ID_101321,1,40,1062812.0
ID_115148,36,13,594290.0
ID_105149,13,3,29624.0
ID_113020,153,3,241706.0
ID_106814,9,3,41526.0
ID_108612,244,8,365093.0
ID_110231,149,12,305752.0
ID_115465,41,17,707188.0
ID_103376,9,1,41830.0
ID_113909,149,9,334075.0
ID_116071,71,7,453462.0
ID_104254,9,2,53757.0
ID_102534,6,45,1013659.0
ID_109534,186,5,307482.0
ID_109334,181,8,301712.0
ID_101624,1,34,972757.0
ID_101429,9,37,956144.0
ID_103222,3,4,38480.0
ID_107704,5,2,51935.0
ID_100217,6,35,1049838.0
ID_101862,1,40,1010287.0
ID_111373,99,11,263678.0
ID_100265,6,43,1054242.0
ID_101396,3,35,943007.0
ID_118791,56,18,476822.0
ID_108689,118,3,346544.0
ID_115032,57,31,490671.0
ID_112922,150,4,270272.0
ID_108764,180,5,317091.0
ID_102879,1,45,1024967.0
ID_119214,65,12,484683.0
ID_108583,151,5,220485.0
ID_117884,38,15,629457.0
ID_113033,130,7,339627.0
ID_102859,1,34,1006782.0
ID_108361,188,10,369390.0
ID_112396,158,4,363125.0
ID_112840,200,4,322215.0
ID_112807,118,6,275528.0
ID_113129,150,4,298663.0
ID_109688,194,7,357322.0
ID_114862,108,6,306171.0
ID_107093,9,2,38714.0
ID_106926,13,1,29031.0
ID_104347,9,2,40948.0
ID_117473,42,18,512736.0
ID_112882,189,4,338514.0
ID_101632,5,35,959401.0
ID_114961,166,7,288401.0
ID_110117,177,8,299919.0
ID_103468,8,2,34575.0
ID_109051,124,6,345373.0
ID_107606,7,1,43954.0
ID_108227,139,9,350452.0
ID_117769,31,16,561042.0
ID_109593,159,5,308058.0
ID_106472,7,3,44496.0
ID_112506,133,7,254327.0
ID_100387,1,41,976420.0
ID_103710,9,3,43719.0
ID_115851,41,17,487141.0
ID_105587,3,2,55875.0
ID_104258,7,3,55346.0
ID_101035,5,43,974219.0
ID_102043,1,33,1021186.0
ID_114105,137,3,280986.0
ID_113966,172,5,379848.0
ID_119161,42,20,632301.0
ID_102641,1,34,821788.0
ID_105723,5,1,43527.0
ID_116587,55,14,736274.0
ID_113880,135,5,282895.0
ID_101554,2,32,886288.0
ID_101611,5,33,1064728.0
ID_118667,59,19,488880.0
ID_101163,6,34,944135.0
ID_115227,37,19,526040.0
ID_113113,140,6,300187.0
ID_114529,129,10,300173.0
ID_102647,3,40,868036.0
ID_115260,32,9,476133.0
ID_113804,210,5,291231.0
ID_116455,23,19,404396.0
ID_103912,8,4,30415.0
ID_106478,5,2,40155.0
ID_119208,59,12,469136.0
ID_103522,8,5,44344.0
ID_117958,40,19,685274.0
ID_115074,69,15,575106.0
ID_108211,206,4,315790.0
ID_102003,2,49,983946.0
ID_119357,35,19,463269.0
ID_107451,5,7,46716.0
ID_113274,178,5,286384.0
ID_100017,3,27,987877.0
ID_102020,14,31,1027915.0
ID_106935,11,2,36541.0
ID_101328,5,41,891214.0
ID_101444,9,51,1054229.0
ID_104472,7,2,44511.0
ID_106243,3,3,42864.0
ID_100705,19,41,993915.0
ID_100278,5,43,971605.0
ID_118561,35,21,469953.0
ID_108675,123,9,274110.0
ID_116599,42,16,598074.0
ID_114323,178,3,334276.0
ID_113365,185,5,299494.0
ID_100273,10,48,1069717.0
ID_105144,4,6,48136.0
ID_108616,132,4,318443.0
ID_100513,9,30,879744.0
ID_116469,39,19,527183.0
ID_105102,8,2,37538.0
ID_105034,9,2,32830.0
ID_114398,128,7,321245.0
ID_104084,9,3,43553.0
ID_110873,126,5,365299.0
ID_111217,170,6,276918.0
ID_102405,4,40,1000654.0
ID_117608,66,22,558086.0
ID_107516,9,5,39492.0
ID_108852,144,6,304927.0
ID_109981,121,6,280815.0
ID_110404,124,4,361832.0
ID_118223,53,22,512165.0
ID_113592,159,6,352697.0
ID_116178,45,21,621064.0
ID_105348,4,1,43810.0
ID_104028,1,3,45730.0
ID_109416,177,9,326314.0
ID_112044,91,5,373994.0
ID_103458,7,4,35542.0
ID_102199,2,47,1018239.0
ID_107762,13,3,42433.0
ID_101427,13,40,970119.0
ID_109924,180,7,314554.0
ID_108918,164,3,240990.0
ID_117504,62,17,492308.0
ID_103820,6,3,39171.0
ID_106126,9,1,53941.0
ID_114516,160,7,350507.0
ID_109771,120,6,274415.0
ID_115572,63,28,549362.0
ID_114592,141,8,296802.0
ID_111018,191,6,229223.0
ID_106846,6,3,46057.0
ID_103585,13,5,33513.0
ID_111858,169,6,321850.0
ID_113885,167,4,353116.0
ID_114994,215,3,254313.0
ID_110511,148,6,299764.0
ID_108994,112,6,370201.0
ID_116381,51,18,408117.0
ID_115341,50,21,533561.0
ID_115565,52,17,540518.0
ID_106462,2,2,54495.0
ID_114002,170,5,301936.0
ID_111191,218,8,331785.0
ID_108054,164,2,315366.0
ID_106161,12,1,41903.0
ID_106423,3,2,39850.0
ID_104178,3,4,32086.0
ID_102929,2,51,880461.0
ID_119373,41,13,573858.0
ID_101705,1,35,878749.0
ID_117294,55,8,502345.0
ID_119998,62,18,468686.0
ID_117888,32,10,616733.0
ID_117801,54,16,539455.0
ID_108337,96,9,329573.0
ID_105019,5,3,44659.0
ID_100476,1,34,1034258.0
ID_117092,25,17,622631.0
ID_108877,128,5,329919.0
ID_116068,47,15,420936.0
ID_104600,9,3,33936.0
ID_102235,4,44,1039985.0
ID_109997,130,5,351688.0
ID_107250,10,3,51565.0
ID_113361,103,8,320486.0
ID_119775,45,16,588253.0
ID_111907,135,5,358795.0
ID_106335,5,4,53713.0
ID_119663,46,10,624456.0
ID_118375,54,22,432039.0
ID_117672,38,22,569047.0
ID_108833,179,6,271931.0
ID_108028,202,6,283195.0
ID_102826,6,32,927833.0
ID_104634,13,3,39777.0
ID_104286,12,5,40096.0
ID_109559,164,6,385756.0
ID_103068,4,3,39353.0
ID_118080,57,24,661962.0
ID_103111,11,2,39494.0
ID_103213,1,2,38923.0
ID_100970,5,31,970622.0
ID_119534,31,16,580622.0
